Country/Region,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Philippines,MtCO2e,2.49,2.50,2.81,3.11,3.37,3.86,4.15,4.58,5.04,5.63,5.66,5.73,5.74,5.47,5.13,4.33,4.17,3.78,3.99,5.03,5.35,5.43,5.34,5.76,6.65,6.48,7.91,9.30,10.03
Romania,MtCO2e,8.65,8.79,6.85,6.17,5.39,6.08,6.04,7.39,7.92,7.11,7.43,7.26,7.37,8.88,9.51,9.78,11.47,9.67,8.27,8.28,8.23,8.25,8.62,8.44,8.04,8.29,8.32,8.73,9.03
Morocco,MtCO2e,1.75,2.05,2.22,2.41,2.54,2.66,2.75,2.93,3.07,3.27,3.34,3.45,3.58,3.62,3.89,4.05,4.36,4.75,5.06,5.14,5.34,5.60,5.98,6.14,6.44,6.58,6.89,7.09,7.24
Peru,MtCO2e,3.29,3.16,3.20,2.81,2.68,3.09,3.42,3.19,3.26,3.40,3.28,3.32,3.58,2.97,2.29,2.07,1.82,1.84,1.99,2.16,2.30,2.68,2.71,3.18,3.31,3.27,3.32,3.42,4.05
Malaysia,MtCO2e,2.05,2.01,2.15,2.50,2.56,2.76,3.94,3.00,3.11,3.90,3.98,3.90,4.29,3.71,4.02,4.31,4.48,5.97,5.39,4.95,5.56,5.08,4.38,4.52,4.17,3.98,4.18,5.37,3.38
Portugal,MtCO2e,2.16,2.24,2.47,2.58,2.62,2.80,2.90,3.04,3.10,3.08,3.19,4.45,4.70,4.43,4.39,5.02,4.29,4.10,3.56,3.80,3.74,3.26,2.98,2.85,2.81,2.81,2.74,2.74,2.85
Nigeria,MtCO2e,4.22,4.12,5.05,4.37,3.60,3.84,4.15,4.40,2.75,4.01,4.03,5.28,4.98,3.59,2.17,3.60,2.43,1.33,2.54,1.87,1.77,2.36,1.57,1.59,1.58,1.62,1.74,1.81,1.91
Mongolia,MtCO2e,0.82,1.63,0.49,0.82,0.82,0.31,0.23,0.41,0.28,0.29,0.59,0.49,0.63,0.68,0.66,1.09,0.66,0.82,0.70,1.51,1.53,1.46,1.38,1.69,1.24,1.12,1.63,1.50,1.69
Luxembourg,MtCO2e,1.29,1.56,1.44,1.41,1.36,1.37,1.53,1.49,1.56,1.39,1.61,1.66,1.60,1.64,1.69,1.61,1.57,1.49,1.55,1.55,1.64,1.38,1.50,1.52,1.35,1.55,1.61,1.68,1.62
Nepal,MtCO2e,0.25,0.32,0.38,0.43,0.49,0.58,0.67,0.77,0.81,0.92,0.91,1.12,1.03,1.15,0.97,0.99,0.78,0.68,0.53,0.56,0.61,0.66,0.69,0.73,0.82,0.71,1.15,1.32,1.52
Myanmar,MtCO2e,0.01,0.01,0.03,0.04,0.04,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.98,1.50,1.45
New Zealand,MtCO2e,1.44,1.34,1.43,1.15,1.42,1.33,1.24,1.26,1.28,1.29,1.40,1.38,1.33,1.50,1.62,1.56,1.44,1.37,1.29,1.34,1.37,1.38,1.44,1.40,1.47,1.52,1.53,1.61,1.45
Norway,MtCO2e,2.48,2.01,1.85,1.80,1.87,1.86,2.31,1.96,1.88,1.98,1.50,1.85,2.16,2.09,1.69,1.40,1.48,1.35,1.21,1.29,1.40,1.18,1.07,1.06,0.90,0.90,1.14,1.08,1.37
Moldova,MtCO2e,0.89,0.93,1.79,2.49,2.27,2.34,1.45,1.44,1.28,1.25,1.02,1.05,1.15,1.34,1.63,1.62,1.55,1.35,1.10,1.19,1.31,1.27,1.25,1.20,1.10,1.06,1.08,1.18,1.20
Lithuania,MtCO2e,5.42,6.12,2.81,2.36,2.24,1.93,1.62,1.38,1.15,1.05,0.85,0.81,0.87,0.91,0.91,0.98,1.09,1.05,1.00,1.00,1.13,1.15,1.07,1.06,0.96,0.87,1.00,1.08,1.14
Panama,MtCO2e,0.23,0.23,0.25,0.26,0.28,0.29,0.31,0.32,0.35,0.37,0.35,0.34,0.42,0.41,0.32,0.35,0.48,0.50,0.39,0.47,0.51,0.45,0.45,0.50,0.62,0.51,0.54,0.56,0.62
Nicaragua,MtCO2e,0.13,0.11,0.13,0.14,0.19,0.14,0.17,0.17,0.17,0.20,0.20,0.18,0.19,0.31,0.33,0.33,0.34,0.35,0.34,0.34,0.35,0.38,0.40,0.47,0.49,0.55,0.59,0.62,0.62
Qatar,MtCO2e,0.09,0.07,0.10,0.11,0.14,0.14,0.14,0.15,0.16,0.12,0.13,0.12,0.14,0.14,0.14,0.16,0.19,0.19,0.24,0.25,0.29,0.33,0.35,0.36,0.38,0.39,0.40,0.41,0.41
Mozambique,MtCO2e,0.08,0.03,0.05,0.05,0.05,0.06,0.21,0.27,0.14,0.12,0.33,0.18,0.17,0.18,0.19,0.18,0.17,0.18,0.15,0.17,0.17,0.17,0.13,0.13,0.26,0.20,0.21,0.22,0.23
Paraguay,MtCO2e,0.13,0.13,0.14,0.16,0.17,0.18,0.19,0.21,0.22,0.25,0.22,0.19,0.19,0.18,0.20,0.19,0.19,0.19,0.18,0.19,0.19,0.20,0.21,0.21,0.21,0.21,0.21,0.21,0.23
Macedonia,MtCO2e,0.43,0.39,0.39,0.03,0.23,0.10,0.16,0.13,0.30,0.56,0.24,0.21,0.41,0.57,0.52,0.55,0.48,0.47,0.30,0.41,0.40,0.31,0.33,0.23,0.21,0.24,0.25,0.24,0.23
Mauritania,MtCO2e,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.05,0.07,0.06,0.06,0.07,0.08,0.10,0.10,0.10,0.10,0.11,0.16,0.09,0.16,0.16,0.19,0.18,0.16,0.16,0.21,0.22
Mauritius,MtCO2e,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.14,0.14,0.15,0.16,0.15,0.16,0.17,0.17,0.18,0.17,0.16,0.16,0.16,0.17,0.17,0.17,0.18,0.18,0.19,0.19,0.19,0.20
Papua New Guinea,MtCO2e,0.07,0.08,0.08,0.08,0.08,0.06,0.06,0.07,0.06,0.07,0.08,0.09,0.10,0.10,0.11,0.12,0.08,0.16,0.07,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.16,0.16,0.17
Madagascar,MtCO2e,0.10,0.11,0.12,0.12,0.13,0.13,0.12,0.12,0.12,0.08,0.12,0.13,0.02,0.01,0.04,0.11,0.11,0.12,0.11,0.13,0.14,0.15,0.14,0.10,0.10,0.10,0.09,0.12,0.12
Malta,MtCO2e,0.09,0.10,0.10,0.10,0.10,0.11,0.11,0.10,0.06,0.08,0.08,0.08,0.09,0.10,0.10,0.10,0.09,0.10,0.10,0.09,0.11,0.08,0.10,0.12,0.13,0.15,0.13,0.13,0.11
Niger,MtCO2e,false,false,false,false,false,false,false,false,false,false,0.03,0.03,0.03,0.04,0.04,0.03,0.02,0.02,0.01,0.01,0.02,0.02,0.10,0.05,0.05,0.06,0.07,0.08,0.08
Maldives,MtCO2e,false,false,false,false,false,false,false,false,false,0.01,0.02,0.00,0.01,0.02,0.05,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.06,0.07,0.05,0.06,0.06,0.06
Mali,MtCO2e,false,false,false,false,false,false,false,false,false,false,0.03,0.01,0.03,0.01,0.03,0.07,0.05,0.05,0.04,0.08,0.08,0.08,0.07,0.08,0.08,0.12,0.04,0.05,0.06
Montenegro,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.03,0.06,0.03,0.03,0.04,0.04,0.01,0.02,0.02,0.05,0.05,0.06,0.05,0.05
Saint Vincent and the Grenadines,MtCO2e,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.06,0.01,0.01,0.03,0.02,0.03,0.04,0.03,0.03,0.03
Saint Lucia,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.04,0.03,0.05,0.04,0.05,0.03,0.03,0.03,0.03,0.03,0.08,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03
Namibia,MtCO2e,false,0.01,0.01,0.01,0.03,0.04,0.06,0.07,0.07,0.04,0.03,0.04,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Malawi,MtCO2e,0.03,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.08,0.12,0.08,0.05,0.06,0.06,0.07,0.06,0.06,0.05,0.05,0.04,0.04,0.04,0.03,0.01,0.01,0.01,0.01,0.01,0.01
Saint Kitts and Nevis,MtCO2e,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Palau,MtCO2e,false,false,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Marshall Islands,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Micronesia,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Nauru,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Niue,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Rwanda,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
United States,MtCO2e,545.48,555.20,565.08,585.59,575.86,580.05,616.38,600.08,548.58,567.36,599.13,581.70,582.87,605.74,590.29,571.94,517.53,549.01,556.25,551.36,545.06,522.21,460.55,528.01,545.08,512.54,496.47,497.90,550.68
United Kingdom,MtCO2e,95.66,104.02,101.33,103.60,105.41,101.37,112.49,104.24,105.92,102.04,101.92,105.18,100.61,100.99,104.09,99.74,95.49,91.27,95.96,91.08,101.86,82.31,90.46,91.76,77.70,81.55,86.60,84.05,87.01
Turkey,MtCO2e,22.80,23.32,25.58,24.79,20.85,25.49,25.83,27.20,24.03,23.27,25.27,22.16,23.93,27.68,30.23,33.67,35.52,38.44,51.91,49.80,49.13,52.68,55.07,49.78,48.30,53.16,54.07,59.04,50.10
South Africa,MtCO2e,11.32,11.82,11.73,14.90,13.98,12.32,10.93,11.25,10.71,9.65,9.19,12.81,15.77,17.58,19.91,21.52,24.18,29.95,32.39,31.23,13.87,16.27,24.98,26.14,26.45,23.46,21.13,33.97,33.84
Uzbekistan,MtCO2e,0.00,0.00,0.00,0.00,0.00,29.36,32.17,36.20,40.13,41.87,43.86,44.65,46.82,44.96,44.97,42.92,44.55,42.83,44.66,39.64,45.59,46.30,37.53,36.32,32.15,29.18,31.28,34.32,26.93
Ukraine,MtCO2e,54.89,45.60,51.26,54.86,52.84,53.62,56.65,48.09,42.14,45.32,43.38,42.18,43.32,41.07,41.68,38.16,43.51,38.39,38.18,35.00,36.93,38.09,37.21,36.69,31.30,23.70,25.57,24.24,26.11
Spain,MtCO2e,16.19,18.21,18.81,18.00,19.03,18.90,19.94,20.01,20.56,21.84,23.64,24.43,24.96,25.63,27.74,28.74,27.44,26.79,25.99,25.59,27.24,25.09,24.75,23.92,22.44,26.05,27.85,25.25,25.46
Turkmenistan,MtCO2e,8.66,7.33,2.76,4.76,10.47,11.19,8.58,10.16,9.82,11.55,7.64,7.35,7.25,8.98,10.03,10.18,10.76,14.33,13.45,13.34,15.34,16.21,16.71,16.94,17.31,17.31,17.31,17.31,17.31
Vietnam,MtCO2e,1.97,2.56,2.68,3.15,3.57,4.19,5.12,5.13,5.64,5.90,6.59,7.57,8.15,7.86,9.50,9.88,9.80,9.96,9.96,10.09,10.88,10.62,9.84,10.73,10.46,13.72,13.07,15.78,15.79
Switzerland,MtCO2e,16.64,17.67,17.70,16.94,15.87,16.82,17.55,16.53,17.10,17.22,15.78,16.55,15.78,16.61,16.44,16.94,16.09,14.28,15.15,14.89,16.03,12.80,14.10,14.95,11.69,12.53,12.99,12.37,11.34
Thailand,MtCO2e,2.44,2.44,2.67,2.97,3.21,3.55,4.01,3.97,3.64,3.92,4.33,4.56,4.59,4.70,4.74,5.01,5.38,5.88,6.62,6.96,7.59,8.27,9.48,7.50,6.81,6.51,6.56,6.69,6.73
Saudi Arabia,MtCO2e,2.54,3.01,2.71,2.91,3.02,2.94,3.02,3.06,3.16,3.19,3.35,3.38,3.49,3.63,3.73,4.04,3.95,4.13,4.35,4.38,4.41,5.13,4.63,4.28,4.16,4.62,4.86,4.91,5.08
Venezuela,MtCO2e,5.04,4.08,5.19,4.82,4.19,4.76,5.17,4.37,4.37,5.68,5.41,5.59,5.49,4.66,5.51,5.91,4.97,10.75,6.44,6.33,6.44,6.23,6.45,6.84,6.97,5.89,5.46,5.26,5.00
Slovakia,MtCO2e,15.37,11.82,10.32,10.07,8.61,8.39,8.53,8.33,8.60,8.48,8.18,6.70,6.42,5.56,5.45,5.94,6.04,5.63,6.17,6.51,6.56,5.13,4.70,5.34,4.24,4.33,4.17,4.55,4.28
Tunisia,MtCO2e,1.63,1.76,1.83,2.13,2.13,2.24,2.36,2.47,2.48,2.57,2.62,2.69,2.75,2.81,3.04,3.08,2.90,2.94,2.98,2.32,2.31,2.30,2.37,2.52,2.55,2.65,2.62,2.79,2.88
Syria,MtCO2e,2.92,3.12,3.13,3.23,3.36,3.48,4.11,4.34,4.32,4.36,4.55,4.44,4.46,3.36,5.29,7.34,7.69,7.52,7.58,6.01,5.50,5.69,4.68,2.88,2.68,2.54,2.73,3.04,2.85
Serbia,MtCO2e,2.08,1.35,2.80,2.78,2.45,1.52,2.53,2.44,2.75,2.37,2.32,2.22,2.45,2.61,2.75,2.80,1.75,3.43,3.15,2.51,2.87,3.73,2.77,2.23,1.83,1.98,2.33,2.35,2.21
Sweden,MtCO2e,9.20,8.82,9.03,8.52,8.95,8.83,9.62,8.60,8.01,7.91,6.27,6.23,5.81,5.82,4.37,3.94,3.26,3.01,2.65,2.36,2.49,2.22,2.05,1.88,1.77,1.72,1.62,1.56,1.52
Yemen,MtCO2e,0.69,0.90,1.11,1.22,1.35,1.43,1.51,1.65,1.68,1.51,1.62,1.73,1.96,2.07,2.06,2.09,2.10,2.18,2.25,3.52,3.31,2.58,2.52,3.60,3.99,2.30,1.95,1.61,1.48
Tajikistan,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1.13,1.09,1.06
Sri Lanka,MtCO2e,0.10,0.11,0.13,0.15,0.18,0.22,0.25,0.28,0.32,0.39,0.35,0.33,0.38,0.40,0.36,0.40,0.40,0.42,0.43,0.37,0.45,0.49,0.54,0.56,0.55,0.66,0.80,0.95,1.03
Slovenia,MtCO2e,1.95,2.49,2.07,2.39,2.17,2.44,2.98,2.83,2.87,3.11,2.14,2.58,2.65,2.49,2.44,2.17,1.96,1.46,1.84,1.77,1.86,1.60,1.31,1.20,0.96,1.05,1.12,1.00,0.88
United Arab Emirates,MtCO2e,0.30,0.29,0.27,0.26,0.29,0.29,0.25,0.26,0.26,0.27,0.32,0.47,0.12,0.12,0.13,0.13,0.13,0.17,0.30,0.49,0.55,0.68,0.55,0.87,0.88,0.97,1.02,1.01,0.80
Singapore,MtCO2e,1.24,1.17,0.64,0.65,0.66,0.52,0.55,0.69,0.46,0.45,0.46,0.46,0.54,0.46,0.47,0.37,0.47,0.57,0.59,0.62,0.64,0.62,0.62,0.64,0.60,0.61,0.60,0.59,0.60
Sudan,MtCO2e,0.14,0.16,0.15,0.15,0.18,0.19,0.27,0.28,0.29,0.34,0.13,0.20,0.30,0.35,0.36,0.48,0.57,0.61,0.60,0.70,0.75,1.07,1.08,0.51,0.60,0.57,0.59,0.59,0.59
Senegal,MtCO2e,0.13,0.14,0.16,0.17,0.18,0.20,0.23,0.27,0.30,0.36,0.35,0.36,0.38,0.41,0.43,0.44,0.42,0.37,0.37,0.38,0.34,0.32,0.30,0.31,0.33,0.35,0.40,0.34,0.52
Uruguay,MtCO2e,0.58,0.57,0.62,0.62,0.57,0.58,0.59,0.59,0.64,0.61,0.62,0.57,0.56,0.52,0.51,0.50,0.47,0.53,0.50,0.53,0.55,0.53,0.50,0.53,0.48,0.46,0.53,0.47,0.48
Tanzania,MtCO2e,0.34,0.35,0.32,0.24,0.24,0.51,0.67,0.57,0.40,0.25,0.28,0.38,0.40,0.43,0.46,0.49,0.53,0.56,0.59,0.51,0.52,0.42,0.35,0.34,0.25,0.28,0.42,0.43,0.41
Trinidad and Tobago,MtCO2e,0.14,0.15,0.19,0.19,0.18,0.15,0.15,0.18,0.19,0.18,0.49,0.47,0.52,0.46,0.45,0.42,0.45,0.44,0.46,0.48,0.42,0.37,0.33,0.41,0.40,0.42,0.38,0.38,0.38
Uganda,MtCO2e,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.03,0.03,0.03,0.03,0.03,0.11,0.11,0.12,0.26,0.27,0.30,0.29,0.23,0.19,0.24,0.26,0.27,0.23,0.29,0.23,0.23,0.24
Zimbabwe,MtCO2e,0.97,0.99,0.89,0.88,0.73,0.80,0.70,0.72,0.60,0.86,0.92,0.67,0.57,0.57,0.32,0.34,0.66,0.79,0.71,0.88,0.57,0.25,0.25,0.17,0.19,0.21,0.23,0.22,0.23
Zambia,MtCO2e,0.22,0.20,0.19,0.17,0.15,0.16,0.11,0.19,0.17,0.14,0.13,0.14,0.14,0.15,0.15,0.16,0.07,0.05,0.07,0.07,0.09,0.09,0.10,0.14,0.10,0.10,0.09,0.11,0.13
Somalia,MtCO2e,0.06,0.06,0.06,0.04,0.05,0.05,0.05,0.05,0.04,0.03,0.03,0.03,0.08,0.08,0.08,0.07,0.07,0.13,0.13,0.11,0.14,0.14,0.14,0.13,0.13,0.13,0.12,0.12,0.12
Togo,MtCO2e,0.06,0.05,0.05,0.02,0.05,0.06,0.08,0.07,0.09,0.13,0.15,0.10,0.13,0.20,0.13,0.19,0.13,0.13,0.14,0.16,0.18,0.18,0.20,0.22,0.22,0.08,0.25,0.06,0.11
Suriname,MtCO2e,false,false,false,false,false,false,false,false,false,false,0.08,0.08,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.08,0.09,0.10,0.09,0.10
Samoa,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05
Sierra Leone,MtCO2e,0.03,0.04,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.07,0.10,0.21,0.20,0.21,0.20,0.16,0.21,0.08,0.07,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03
Eswatini,MtCO2e,0.08,0.08,0.07,0.07,0.11,0.11,0.11,0.19,0.19,0.19,0.08,0.11,0.08,0.07,0.06,0.05,0.05,0.05,0.05,0.05,0.03,0.04,0.04,0.05,0.04,0.04,0.16,0.03,0.03
South Sudan,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.01,0.01,0.01,0.02,0.01,0.02,0.02
Seychelles,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02
Sao Tome and Principe,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Tonga,MtCO2e,false,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Vanuatu,MtCO2e,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Solomon Islands,MtCO2e,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Timor-Leste,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Tuvalu,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.00,false,false,false,false,false,false,false,false,false,false,false
Data source,CAIT
Data for,Countries/Regions: World. Sectors/Subsectors: Building. Gases: CO2. Calculation: Total. Show data by Countries
